,ori,data_year,offense,state,cleared,actual,data_range,latitude,longitude,name
41,NY0010100,2017,larceny,NY,315,2853,,43.299428000000006,-74.217933,New York
42,NY0010200,2017,larceny,NY,32,147,,43.299428000000006,-74.217933,New York
43,NY0010300,2017,larceny,NY,41,144,,43.299428000000006,-74.217933,New York
44,NY0012000,2017,larceny,NY,2,23,,43.299428000000006,-74.217933,New York
45,NY0012100,2017,larceny,NY,0,4,,43.299428000000006,-74.217933,New York
46,NY0012500,2017,larceny,NY,40,143,,43.299428000000006,-74.217933,New York
47,NY0015100,2017,larceny,NY,172,437,,43.299428000000006,-74.217933,New York
48,NY0015200,2017,larceny,NY,252,647,,43.299428000000006,-74.217933,New York
49,NY0015300,2017,larceny,NY,563,1712,,43.299428000000006,-74.217933,New York
50,NY0015800,2017,larceny,NY,59,64,,43.299428000000006,-74.217933,New York
51,NY0022000,2017,larceny,NY,4,18,,43.299428000000006,-74.217933,New York
52,NY0022300,2017,larceny,NY,0,1,,43.299428000000006,-74.217933,New York
53,NY0022400,2017,larceny,NY,3,3,,43.299428000000006,-74.217933,New York
54,NY0022600,2017,larceny,NY,18,39,,43.299428000000006,-74.217933,New York
55,NY0022800,2017,larceny,NY,31,59,,43.299428000000006,-74.217933,New York
56,NY0025000,2017,larceny,NY,4,3,,43.299428000000006,-74.217933,New York
57,NY0027000,2017,larceny,NY,0,3,,43.299428000000006,-74.217933,New York
58,NY0030000,2017,larceny,NY,82,397,,43.299428000000006,-74.217933,New York
59,NY0030100,2017,larceny,NY,353,1557,,43.299428000000006,-74.217933,New York
60,NY0010000,2017,motor-vehicle-theft,NY,5,8,,43.299428000000006,-74.217933,New York
61,NY0010100,2017,motor-vehicle-theft,NY,24,109,,43.299428000000006,-74.217933,New York
62,NY0010200,2017,motor-vehicle-theft,NY,10,16,,43.299428000000006,-74.217933,New York
63,NY0010300,2017,motor-vehicle-theft,NY,3,12,,43.299428000000006,-74.217933,New York
64,NY0012000,2017,motor-vehicle-theft,NY,0,1,,43.299428000000006,-74.217933,New York
65,NY0012100,2017,motor-vehicle-theft,NY,0,0,,43.299428000000006,-74.217933,New York
66,NY0012500,2017,motor-vehicle-theft,NY,4,4,,43.299428000000006,-74.217933,New York
67,NY0015100,2017,motor-vehicle-theft,NY,3,7,,43.299428000000006,-74.217933,New York
68,NY0015200,2017,motor-vehicle-theft,NY,0,4,,43.299428000000006,-74.217933,New York
69,NY0015300,2017,motor-vehicle-theft,NY,12,54,,43.299428000000006,-74.217933,New York
70,NY0015800,2017,motor-vehicle-theft,NY,3,3,,43.299428000000006,-74.217933,New York
71,NY0022000,2017,motor-vehicle-theft,NY,0,0,,43.299428000000006,-74.217933,New York
72,NY0022300,2017,motor-vehicle-theft,NY,0,0,,43.299428000000006,-74.217933,New York
73,NY0022400,2017,motor-vehicle-theft,NY,0,0,,43.299428000000006,-74.217933,New York
74,NY0022600,2017,motor-vehicle-theft,NY,0,0,,43.299428000000006,-74.217933,New York
75,NY0022800,2017,motor-vehicle-theft,NY,1,1,,43.299428000000006,-74.217933,New York
76,NY0025000,2017,motor-vehicle-theft,NY,0,0,,43.299428000000006,-74.217933,New York
77,NY0027000,2017,motor-vehicle-theft,NY,0,0,,43.299428000000006,-74.217933,New York
78,NY0030000,2017,motor-vehicle-theft,NY,10,18,,43.299428000000006,-74.217933,New York
79,NY0030100,2017,motor-vehicle-theft,NY,12,56,,43.299428000000006,-74.217933,New York
80,NY0010000,2017,homicide,NY,0,0,,43.299428000000006,-74.217933,New York
81,NY0010100,2017,homicide,NY,7,8,,43.299428000000006,-74.217933,New York
82,NY0010200,2017,homicide,NY,0,0,,43.299428000000006,-74.217933,New York
83,NY0010300,2017,homicide,NY,0,0,,43.299428000000006,-74.217933,New York
84,NY0012000,2017,homicide,NY,0,0,,43.299428000000006,-74.217933,New York
85,NY0012100,2017,homicide,NY,0,0,,43.299428000000006,-74.217933,New York
86,NY0012500,2017,homicide,NY,0,0,,43.299428000000006,-74.217933,New York
87,NY0015100,2017,homicide,NY,0,0,,43.299428000000006,-74.217933,New York
88,NY0015200,2017,homicide,NY,0,0,,43.299428000000006,-74.217933,New York
89,NY0015300,2017,homicide,NY,0,0,,43.299428000000006,-74.217933,New York
90,NY0015800,2017,homicide,NY,0,0,,43.299428000000006,-74.217933,New York
91,NY0022000,2017,homicide,NY,0,0,,43.299428000000006,-74.217933,New York
92,NY0022300,2017,homicide,NY,0,0,,43.299428000000006,-74.217933,New York
93,NY0022400,2017,homicide,NY,0,0,,43.299428000000006,-74.217933,New York
94,NY0022600,2017,homicide,NY,0,0,,43.299428000000006,-74.217933,New York
95,NY0022800,2017,homicide,NY,0,0,,43.299428000000006,-74.217933,New York
96,NY0025000,2017,homicide,NY,0,0,,43.299428000000006,-74.217933,New York
97,NY0027000,2017,homicide,NY,0,0,,43.299428000000006,-74.217933,New York
98,NY0030000,2017,homicide,NY,0,0,,43.299428000000006,-74.217933,New York
99,NY0030100,2017,homicide,NY,3,4,,43.299428000000006,-74.217933,New York
100,NY0010000,2017,rape-legacy,NY,0,0,,43.299428000000006,-74.217933,New York
101,NY0010000,2017,rape,NY,7,8,,43.299428000000006,-74.217933,New York
102,NY0010100,2017,rape-legacy,NY,0,0,,43.299428000000006,-74.217933,New York
103,NY0010100,2017,rape,NY,9,54,,43.299428000000006,-74.217933,New York
104,NY0010200,2017,rape-legacy,NY,0,0,,43.299428000000006,-74.217933,New York
105,NY0010200,2017,rape,NY,5,6,,43.299428000000006,-74.217933,New York
106,NY0010300,2017,rape,NY,5,6,,43.299428000000006,-74.217933,New York
107,NY0010300,2017,rape-legacy,NY,0,0,,43.299428000000006,-74.217933,New York
108,NY0012000,2017,rape-legacy,NY,0,0,,43.299428000000006,-74.217933,New York
109,NY0012000,2017,rape,NY,0,0,,43.299428000000006,-74.217933,New York
110,NY0012100,2017,rape,NY,0,0,,43.299428000000006,-74.217933,New York
111,NY0012100,2017,rape-legacy,NY,0,0,,43.299428000000006,-74.217933,New York
112,NY0012500,2017,rape-legacy,NY,0,0,,43.299428000000006,-74.217933,New York
113,NY0012500,2017,rape,NY,1,1,,43.299428000000006,-74.217933,New York
114,NY0015100,2017,rape,NY,1,5,,43.299428000000006,-74.217933,New York
115,NY0015100,2017,rape-legacy,NY,0,0,,43.299428000000006,-74.217933,New York
116,NY0015200,2017,rape,NY,4,9,,43.299428000000006,-74.217933,New York
117,NY0015200,2017,rape-legacy,NY,0,0,,43.299428000000006,-74.217933,New York
118,NY0015300,2017,rape,NY,3,4,,43.299428000000006,-74.217933,New York
119,NY0015300,2017,rape-legacy,NY,0,0,,43.299428000000006,-74.217933,New York
120,NY0010000,2017,robbery,NY,0,0,,43.299428000000006,-74.217933,New York
121,NY0010100,2017,robbery,NY,73,247,,43.299428000000006,-74.217933,New York
122,NY0010200,2017,robbery,NY,6,12,,43.299428000000006,-74.217933,New York
123,NY0010300,2017,robbery,NY,3,10,,43.299428000000006,-74.217933,New York
124,NY0012000,2017,robbery,NY,0,0,,43.299428000000006,-74.217933,New York
125,NY0012100,2017,robbery,NY,0,0,,43.299428000000006,-74.217933,New York
126,NY0012500,2017,robbery,NY,3,5,,43.299428000000006,-74.217933,New York
127,NY0015100,2017,robbery,NY,2,3,,43.299428000000006,-74.217933,New York
128,NY0015200,2017,robbery,NY,5,6,,43.299428000000006,-74.217933,New York
129,NY0015300,2017,robbery,NY,10,24,,43.299428000000006,-74.217933,New York
130,NY0015800,2017,robbery,NY,0,0,,43.299428000000006,-74.217933,New York
131,NY0022000,2017,robbery,NY,1,1,,43.299428000000006,-74.217933,New York
132,NY0022300,2017,robbery,NY,0,0,,43.299428000000006,-74.217933,New York
133,NY0022400,2017,robbery,NY,0,0,,43.299428000000006,-74.217933,New York
134,NY0022600,2017,robbery,NY,0,0,,43.299428000000006,-74.217933,New York
135,NY0022800,2017,robbery,NY,0,1,,43.299428000000006,-74.217933,New York
136,NY0025000,2017,robbery,NY,0,0,,43.299428000000006,-74.217933,New York
137,NY0027000,2017,robbery,NY,0,0,,43.299428000000006,-74.217933,New York
138,NY0030000,2017,robbery,NY,1,6,,43.299428000000006,-74.217933,New York
139,NY0030100,2017,robbery,NY,23,90,,43.299428000000006,-74.217933,New York
140,NY0010000,2017,arson,NY,1,2,,43.299428000000006,-74.217933,New York
141,NY0010100,2017,arson,NY,7,14,,43.299428000000006,-74.217933,New York
142,NY0010200,2017,arson,NY,5,4,,43.299428000000006,-74.217933,New York
143,NY0010300,2017,arson,NY,0,0,,43.299428000000006,-74.217933,New York
144,NY0012000,2017,arson,NY,0,0,,43.299428000000006,-74.217933,New York
145,NY0012100,2017,arson,NY,0,0,,43.299428000000006,-74.217933,New York
146,NY0012500,2017,arson,NY,0,0,,43.299428000000006,-74.217933,New York
147,NY0015100,2017,arson,NY,0,0,,43.299428000000006,-74.217933,New York
148,NY0015200,2017,arson,NY,0,0,,43.299428000000006,-74.217933,New York
149,NY0015300,2017,arson,NY,2,2,,43.299428000000006,-74.217933,New York
150,NY0015800,2017,arson,NY,0,0,,43.299428000000006,-74.217933,New York
151,NY0022000,2017,arson,NY,0,0,,43.299428000000006,-74.217933,New York
152,NY0022300,2017,arson,NY,0,0,,43.299428000000006,-74.217933,New York
153,NY0022400,2017,arson,NY,0,0,,43.299428000000006,-74.217933,New York
154,NY0022600,2017,arson,NY,0,0,,43.299428000000006,-74.217933,New York
155,NY0022800,2017,arson,NY,0,0,,43.299428000000006,-74.217933,New York
156,NY0025000,2017,arson,NY,0,0,,43.299428000000006,-74.217933,New York
157,NY0027000,2017,arson,NY,0,0,,43.299428000000006,-74.217933,New York
158,NY0030000,2017,arson,NY,0,0,,43.299428000000006,-74.217933,New York
159,NY0030100,2017,arson,NY,1,11,,43.299428000000006,-74.217933,New York
160,NY0010000,2017,violent-crime,NY,16,18,,43.299428000000006,-74.217933,New York
161,NY0010100,2017,violent-crime,NY,314,876,,43.299428000000006,-74.217933,New York
162,NY0010200,2017,violent-crime,NY,32,41,,43.299428000000006,-74.217933,New York
163,NY0010300,2017,violent-crime,NY,33,42,,43.299428000000006,-74.217933,New York
164,NY0012000,2017,violent-crime,NY,2,4,,43.299428000000006,-74.217933,New York
165,NY0012100,2017,violent-crime,NY,0,0,,43.299428000000006,-74.217933,New York
166,NY0012500,2017,violent-crime,NY,8,10,,43.299428000000006,-74.217933,New York
167,NY0015100,2017,violent-crime,NY,10,19,,43.299428000000006,-74.217933,New York
168,NY0015200,2017,violent-crime,NY,17,27,,43.299428000000006,-74.217933,New York
169,NY0015300,2017,violent-crime,NY,52,84,,43.299428000000006,-74.217933,New York
170,NY0015800,2017,violent-crime,NY,5,5,,43.299428000000006,-74.217933,New York
171,NY0022000,2017,violent-crime,NY,1,2,,43.299428000000006,-74.217933,New York
172,NY0022300,2017,violent-crime,NY,0,0,,43.299428000000006,-74.217933,New York
173,NY0022400,2017,violent-crime,NY,0,0,,43.299428000000006,-74.217933,New York
174,NY0022600,2017,violent-crime,NY,6,6,,43.299428000000006,-74.217933,New York
175,NY0022800,2017,violent-crime,NY,7,11,,43.299428000000006,-74.217933,New York
176,NY0025000,2017,violent-crime,NY,2,2,,43.299428000000006,-74.217933,New York
177,NY0027000,2017,violent-crime,NY,0,0,,43.299428000000006,-74.217933,New York
178,NY0030000,2017,violent-crime,NY,36,58,,43.299428000000006,-74.217933,New York
179,NY0030100,2017,violent-crime,NY,147,362,,43.299428000000006,-74.217933,New York
180,NY0010000,2017,property-crime,NY,44,140,,43.299428000000006,-74.217933,New York
181,NY0010100,2017,property-crime,NY,403,3394,,43.299428000000006,-74.217933,New York
182,NY0010200,2017,property-crime,NY,55,200,,43.299428000000006,-74.217933,New York
183,NY0010300,2017,property-crime,NY,58,205,,43.299428000000006,-74.217933,New York
184,NY0012000,2017,property-crime,NY,3,30,,43.299428000000006,-74.217933,New York
185,NY0012100,2017,property-crime,NY,0,4,,43.299428000000006,-74.217933,New York
186,NY0012500,2017,property-crime,NY,46,151,,43.299428000000006,-74.217933,New York
187,NY0015100,2017,property-crime,NY,183,487,,43.299428000000006,-74.217933,New York
188,NY0015200,2017,property-crime,NY,264,685,,43.299428000000006,-74.217933,New York
189,NY0015300,2017,property-crime,NY,618,1902,,43.299428000000006,-74.217933,New York
190,NY0015800,2017,property-crime,NY,77,82,,43.299428000000006,-74.217933,New York
191,NY0022000,2017,property-crime,NY,5,26,,43.299428000000006,-74.217933,New York
192,NY0022300,2017,property-crime,NY,0,1,,43.299428000000006,-74.217933,New York
193,NY0022400,2017,property-crime,NY,3,3,,43.299428000000006,-74.217933,New York
194,NY0022600,2017,property-crime,NY,25,46,,43.299428000000006,-74.217933,New York
195,NY0022800,2017,property-crime,NY,36,69,,43.299428000000006,-74.217933,New York
196,NY0025000,2017,property-crime,NY,4,3,,43.299428000000006,-74.217933,New York
197,NY0027000,2017,property-crime,NY,0,3,,43.299428000000006,-74.217933,New York
198,NY0030000,2017,property-crime,NY,100,495,,43.299428000000006,-74.217933,New York
199,NY0030100,2017,property-crime,NY,412,1983,,43.299428000000006,-74.217933,New York
200,NJ0010000,2017,aggravated-assault,NJ,0,1,,40.058324,-74.405661,New Jersey
201,NJ0010100,2017,aggravated-assault,NJ,3,3,,40.058324,-74.405661,New Jersey
202,NJ0010200,2017,aggravated-assault,NJ,44,161,,40.058324,-74.405661,New Jersey
203,NJ0010300,2017,aggravated-assault,NJ,2,2,,40.058324,-74.405661,New Jersey
204,NJ0010400,2017,aggravated-assault,NJ,3,7,,40.058324,-74.405661,New Jersey
205,NJ0010700,2017,aggravated-assault,NJ,4,7,,40.058324,-74.405661,New Jersey
206,NJ0010800,2017,aggravated-assault,NJ,35,40,,40.058324,-74.405661,New Jersey
207,NJ0011100,2017,aggravated-assault,NJ,31,58,,40.058324,-74.405661,New Jersey
208,NJ0011200,2017,aggravated-assault,NJ,14,22,,40.058324,-74.405661,New Jersey
209,NJ0011300,2017,aggravated-assault,NJ,11,14,,40.058324,-74.405661,New Jersey
210,NJ0011400,2017,aggravated-assault,NJ,1,1,,40.058324,-74.405661,New Jersey
211,NJ0011500,2017,aggravated-assault,NJ,1,2,,40.058324,-74.405661,New Jersey
212,NJ0011600,2017,aggravated-assault,NJ,3,3,,40.058324,-74.405661,New Jersey
213,NJ0011700,2017,aggravated-assault,NJ,3,3,,40.058324,-74.405661,New Jersey
214,NJ0011800,2017,aggravated-assault,NJ,0,0,,40.058324,-74.405661,New Jersey
215,NJ0011900,2017,aggravated-assault,NJ,26,61,,40.058324,-74.405661,New Jersey
216,NJ0012100,2017,aggravated-assault,NJ,5,13,,40.058324,-74.405661,New Jersey
217,NJ0012200,2017,aggravated-assault,NJ,2,2,,40.058324,-74.405661,New Jersey
218,NJ0012400,2017,aggravated-assault,NJ,0,0,,40.058324,-74.405661,New Jersey
219,NJ001SP00,2017,aggravated-assault,NJ,11,28,,40.058324,-74.405661,New Jersey
220,NJ0010000,2017,burglary,NJ,0,0,,40.058324,-74.405661,New Jersey
221,NJ0010100,2017,burglary,NJ,4,27,,40.058324,-74.405661,New Jersey
222,NJ0010200,2017,burglary,NJ,26,319,,40.058324,-74.405661,New Jersey
223,NJ0010300,2017,burglary,NJ,2,24,,40.058324,-74.405661,New Jersey
224,NJ0010400,2017,burglary,NJ,0,19,,40.058324,-74.405661,New Jersey
225,NJ0010700,2017,burglary,NJ,5,20,,40.058324,-74.405661,New Jersey
226,NJ0010800,2017,burglary,NJ,28,106,,40.058324,-74.405661,New Jersey
227,NJ0011100,2017,burglary,NJ,20,143,,40.058324,-74.405661,New Jersey
228,NJ0011200,2017,burglary,NJ,27,160,,40.058324,-74.405661,New Jersey
229,NJ0011300,2017,burglary,NJ,16,37,,40.058324,-74.405661,New Jersey
230,NJ0011400,2017,burglary,NJ,1,19,,40.058324,-74.405661,New Jersey
231,NJ0011500,2017,burglary,NJ,0,5,,40.058324,-74.405661,New Jersey
232,NJ0011600,2017,burglary,NJ,2,22,,40.058324,-74.405661,New Jersey
233,NJ0011700,2017,burglary,NJ,2,32,,40.058324,-74.405661,New Jersey
234,NJ0011800,2017,burglary,NJ,1,12,,40.058324,-74.405661,New Jersey
235,NJ0011900,2017,burglary,NJ,18,106,,40.058324,-74.405661,New Jersey
236,NJ0012100,2017,burglary,NJ,6,61,,40.058324,-74.405661,New Jersey
237,NJ0012200,2017,burglary,NJ,8,47,,40.058324,-74.405661,New Jersey
238,NJ0012400,2017,burglary,NJ,1,1,,40.058324,-74.405661,New Jersey
239,NJ001SP00,2017,burglary,NJ,16,70,,40.058324,-74.405661,New Jersey
240,NJ0010000,2017,larceny,NJ,0,0,,40.058324,-74.405661,New Jersey
241,NJ0010100,2017,larceny,NJ,53,194,,40.058324,-74.405661,New Jersey
242,NJ0010200,2017,larceny,NJ,274,1298,,40.058324,-74.405661,New Jersey
243,NJ0010300,2017,larceny,NJ,5,84,,40.058324,-74.405661,New Jersey
244,NJ0010400,2017,larceny,NJ,6,90,,40.058324,-74.405661,New Jersey
245,NJ0010700,2017,larceny,NJ,36,107,,40.058324,-74.405661,New Jersey
246,NJ0010800,2017,larceny,NJ,320,681,,40.058324,-74.405661,New Jersey
247,NJ0011100,2017,larceny,NJ,39,497,,40.058324,-74.405661,New Jersey
248,NJ0011200,2017,larceny,NJ,229,690,,40.058324,-74.405661,New Jersey
249,NJ0011300,2017,larceny,NJ,37,134,,40.058324,-74.405661,New Jersey
250,NJ0011400,2017,larceny,NJ,11,81,,40.058324,-74.405661,New Jersey
251,NJ0011500,2017,larceny,NJ,6,8,,40.058324,-74.405661,New Jersey
252,NJ0011600,2017,larceny,NJ,31,106,,40.058324,-74.405661,New Jersey
253,NJ0011700,2017,larceny,NJ,3,65,,40.058324,-74.405661,New Jersey
254,NJ0011800,2017,larceny,NJ,8,69,,40.058324,-74.405661,New Jersey
255,NJ0011900,2017,larceny,NJ,22,189,,40.058324,-74.405661,New Jersey
256,NJ0012100,2017,larceny,NJ,45,192,,40.058324,-74.405661,New Jersey
257,NJ0012200,2017,larceny,NJ,78,271,,40.058324,-74.405661,New Jersey
258,NJ0012400,2017,larceny,NJ,0,22,,40.058324,-74.405661,New Jersey
259,NJ001SP00,2017,larceny,NJ,190,657,,40.058324,-74.405661,New Jersey
260,NJ0010000,2017,motor-vehicle-theft,NJ,0,0,,40.058324,-74.405661,New Jersey
261,NJ0010100,2017,motor-vehicle-theft,NJ,2,8,,40.058324,-74.405661,New Jersey
262,NJ0010200,2017,motor-vehicle-theft,NJ,6,115,,40.058324,-74.405661,New Jersey
263,NJ0010300,2017,motor-vehicle-theft,NJ,0,2,,40.058324,-74.405661,New Jersey
264,NJ0010400,2017,motor-vehicle-theft,NJ,2,2,,40.058324,-74.405661,New Jersey
265,NJ0010700,2017,motor-vehicle-theft,NJ,3,9,,40.058324,-74.405661,New Jersey
266,NJ0010800,2017,motor-vehicle-theft,NJ,4,25,,40.058324,-74.405661,New Jersey
267,NJ0011100,2017,motor-vehicle-theft,NJ,3,25,,40.058324,-74.405661,New Jersey
268,NJ0011200,2017,motor-vehicle-theft,NJ,6,30,,40.058324,-74.405661,New Jersey
269,NJ0011300,2017,motor-vehicle-theft,NJ,1,6,,40.058324,-74.405661,New Jersey
270,NJ0011400,2017,motor-vehicle-theft,NJ,0,0,,40.058324,-74.405661,New Jersey
271,NJ0011500,2017,motor-vehicle-theft,NJ,0,0,,40.058324,-74.405661,New Jersey
272,NJ0011600,2017,motor-vehicle-theft,NJ,5,5,,40.058324,-74.405661,New Jersey
273,NJ0011700,2017,motor-vehicle-theft,NJ,0,1,,40.058324,-74.405661,New Jersey
274,NJ0011800,2017,motor-vehicle-theft,NJ,0,0,,40.058324,-74.405661,New Jersey
275,NJ0011900,2017,motor-vehicle-theft,NJ,2,17,,40.058324,-74.405661,New Jersey
276,NJ0012100,2017,motor-vehicle-theft,NJ,1,17,,40.058324,-74.405661,New Jersey
277,NJ0012200,2017,motor-vehicle-theft,NJ,2,9,,40.058324,-74.405661,New Jersey
278,NJ0012400,2017,motor-vehicle-theft,NJ,0,0,,40.058324,-74.405661,New Jersey
279,NJ001SP00,2017,motor-vehicle-theft,NJ,2,7,,40.058324,-74.405661,New Jersey
280,NJ0010000,2017,homicide,NJ,0,0,,40.058324,-74.405661,New Jersey
281,NJ0010100,2017,homicide,NJ,0,1,,40.058324,-74.405661,New Jersey
282,NJ0010200,2017,homicide,NJ,4,13,,40.058324,-74.405661,New Jersey
283,NJ0010300,2017,homicide,NJ,0,0,,40.058324,-74.405661,New Jersey
284,NJ0010400,2017,homicide,NJ,0,2,,40.058324,-74.405661,New Jersey
285,NJ0010700,2017,homicide,NJ,0,0,,40.058324,-74.405661,New Jersey
286,NJ0010800,2017,homicide,NJ,1,1,,40.058324,-74.405661,New Jersey
287,NJ0011100,2017,homicide,NJ,0,0,,40.058324,-74.405661,New Jersey
288,NJ0011200,2017,homicide,NJ,1,2,,40.058324,-74.405661,New Jersey
289,NJ0011300,2017,homicide,NJ,0,0,,40.058324,-74.405661,New Jersey
290,NJ0011400,2017,homicide,NJ,0,0,,40.058324,-74.405661,New Jersey
291,NJ0011500,2017,homicide,NJ,0,0,,40.058324,-74.405661,New Jersey
292,NJ0011600,2017,homicide,NJ,0,0,,40.058324,-74.405661,New Jersey
293,NJ0011700,2017,homicide,NJ,0,0,,40.058324,-74.405661,New Jersey
294,NJ0011800,2017,homicide,NJ,0,0,,40.058324,-74.405661,New Jersey
295,NJ0011900,2017,homicide,NJ,0,2,,40.058324,-74.405661,New Jersey
296,NJ0012100,2017,homicide,NJ,0,0,,40.058324,-74.405661,New Jersey
297,NJ0012200,2017,homicide,NJ,0,0,,40.058324,-74.405661,New Jersey
298,NJ0012400,2017,homicide,NJ,0,0,,40.058324,-74.405661,New Jersey
299,NJ001SP00,2017,homicide,NJ,0,0,,40.058324,-74.405661,New Jersey
300,NJ0010000,2017,rape,NJ,0,0,,40.058324,-74.405661,New Jersey
301,NJ0010000,2017,rape-legacy,NJ,0,0,,40.058324,-74.405661,New Jersey
302,NJ0010100,2017,rape-legacy,NJ,0,0,,40.058324,-74.405661,New Jersey
303,NJ0010100,2017,rape,NJ,0,2,,40.058324,-74.405661,New Jersey
304,NJ0010200,2017,rape,NJ,6,24,,40.058324,-74.405661,New Jersey
305,NJ0010200,2017,rape-legacy,NJ,0,0,,40.058324,-74.405661,New Jersey
306,NJ0010300,2017,rape-legacy,NJ,0,0,,40.058324,-74.405661,New Jersey
307,NJ0010300,2017,rape,NJ,0,0,,40.058324,-74.405661,New Jersey
308,NJ0010400,2017,rape,NJ,0,2,,40.058324,-74.405661,New Jersey
309,NJ0010400,2017,rape-legacy,NJ,0,0,,40.058324,-74.405661,New Jersey
310,NJ0010700,2017,rape-legacy,NJ,0,0,,40.058324,-74.405661,New Jersey
311,NJ0010700,2017,rape,NJ,0,1,,40.058324,-74.405661,New Jersey
312,NJ0010800,2017,rape-legacy,NJ,0,0,,40.058324,-74.405661,New Jersey
313,NJ0010800,2017,rape,NJ,0,0,,40.058324,-74.405661,New Jersey
314,NJ0011100,2017,rape-legacy,NJ,0,0,,40.058324,-74.405661,New Jersey
315,NJ0011100,2017,rape,NJ,0,6,,40.058324,-74.405661,New Jersey
316,NJ0011200,2017,rape,NJ,3,3,,40.058324,-74.405661,New Jersey
317,NJ0011200,2017,rape-legacy,NJ,0,0,,40.058324,-74.405661,New Jersey
318,NJ0011300,2017,rape,NJ,0,0,,40.058324,-74.405661,New Jersey
319,NJ0011300,2017,rape-legacy,NJ,0,0,,40.058324,-74.405661,New Jersey
320,NJ0010000,2017,robbery,NJ,0,0,,40.058324,-74.405661,New Jersey
321,NJ0010100,2017,robbery,NJ,1,5,,40.058324,-74.405661,New Jersey
322,NJ0010200,2017,robbery,NJ,30,227,,40.058324,-74.405661,New Jersey
323,NJ0010300,2017,robbery,NJ,0,0,,40.058324,-74.405661,New Jersey
324,NJ0010400,2017,robbery,NJ,0,3,,40.058324,-74.405661,New Jersey
325,NJ0010700,2017,robbery,NJ,1,7,,40.058324,-74.405661,New Jersey
326,NJ0010800,2017,robbery,NJ,9,14,,40.058324,-74.405661,New Jersey
327,NJ0011100,2017,robbery,NJ,3,9,,40.058324,-74.405661,New Jersey
