,ori,data_year,offense,state,cleared,actual,data_range,latitude,longitude,name
0,NY0010000,2014,aggravated-assault,NY,7,8,,43.299428000000006,-74.217933,New York
1,NY0010100,2014,aggravated-assault,NY,244,497,,43.299428000000006,-74.217933,New York
2,NY0010200,2014,aggravated-assault,NY,23,26,,43.299428000000006,-74.217933,New York
3,NY0010300,2014,aggravated-assault,NY,6,8,,43.299428000000006,-74.217933,New York
4,NY0012000,2014,aggravated-assault,NY,3,3,,43.299428000000006,-74.217933,New York
5,NY0012100,2014,aggravated-assault,NY,1,1,,43.299428000000006,-74.217933,New York
6,NY0012500,2014,aggravated-assault,NY,2,2,,43.299428000000006,-74.217933,New York
7,NY0015100,2014,aggravated-assault,NY,14,21,,43.299428000000006,-74.217933,New York
8,NY0015200,2014,aggravated-assault,NY,7,12,,43.299428000000006,-74.217933,New York
9,NY0015300,2014,aggravated-assault,NY,20,30,,43.299428000000006,-74.217933,New York
10,NY0015800,2014,aggravated-assault,NY,16,16,,43.299428000000006,-74.217933,New York
11,NY0020000,2014,aggravated-assault,NY,2,2,,43.299428000000006,-74.217933,New York
12,NY0022000,2014,aggravated-assault,NY,7,9,,43.299428000000006,-74.217933,New York
13,NY0022300,2014,aggravated-assault,NY,0,1,,43.299428000000006,-74.217933,New York
14,NY0022400,2014,aggravated-assault,NY,3,3,,43.299428000000006,-74.217933,New York
15,NY0022600,2014,aggravated-assault,NY,5,6,,43.299428000000006,-74.217933,New York
16,NY0022800,2014,aggravated-assault,NY,16,18,,43.299428000000006,-74.217933,New York
17,NY0025000,2014,aggravated-assault,NY,4,4,,43.299428000000006,-74.217933,New York
18,NY0027000,2014,aggravated-assault,NY,0,0,,43.299428000000006,-74.217933,New York
19,NY0030000,2014,aggravated-assault,NY,24,33,,43.299428000000006,-74.217933,New York
20,NY0010000,2014,burglary,NY,1,19,,43.299428000000006,-74.217933,New York
21,NY0010100,2014,burglary,NY,130,681,,43.299428000000006,-74.217933,New York
22,NY0010200,2014,burglary,NY,15,50,,43.299428000000006,-74.217933,New York
23,NY0010300,2014,burglary,NY,9,32,,43.299428000000006,-74.217933,New York
24,NY0012000,2014,burglary,NY,0,6,,43.299428000000006,-74.217933,New York
25,NY0012100,2014,burglary,NY,0,2,,43.299428000000006,-74.217933,New York
26,NY0012500,2014,burglary,NY,0,9,,43.299428000000006,-74.217933,New York
27,NY0015100,2014,burglary,NY,18,58,,43.299428000000006,-74.217933,New York
28,NY0015200,2014,burglary,NY,10,58,,43.299428000000006,-74.217933,New York
29,NY0015300,2014,burglary,NY,36,187,,43.299428000000006,-74.217933,New York
30,NY0015800,2014,burglary,NY,14,14,,43.299428000000006,-74.217933,New York
31,NY0020000,2014,burglary,NY,0,0,,43.299428000000006,-74.217933,New York
32,NY0022000,2014,burglary,NY,2,6,,43.299428000000006,-74.217933,New York
33,NY0022300,2014,burglary,NY,3,4,,43.299428000000006,-74.217933,New York
34,NY0022400,2014,burglary,NY,0,0,,43.299428000000006,-74.217933,New York
35,NY0022600,2014,burglary,NY,1,5,,43.299428000000006,-74.217933,New York
36,NY0022800,2014,burglary,NY,15,40,,43.299428000000006,-74.217933,New York
37,NY0025000,2014,burglary,NY,0,5,,43.299428000000006,-74.217933,New York
38,NY0027000,2014,burglary,NY,1,3,,43.299428000000006,-74.217933,New York
39,NY0030000,2014,burglary,NY,14,121,,43.299428000000006,-74.217933,New York
40,NY0010000,2014,larceny,NY,31,90,,43.299428000000006,-74.217933,New York
41,NY0010100,2014,larceny,NY,378,3073,,43.299428000000006,-74.217933,New York
42,NY0010200,2014,larceny,NY,51,153,,43.299428000000006,-74.217933,New York
43,NY0010300,2014,larceny,NY,37,152,,43.299428000000006,-74.217933,New York
44,NY0012000,2014,larceny,NY,6,37,,43.299428000000006,-74.217933,New York
45,NY0012100,2014,larceny,NY,0,0,,43.299428000000006,-74.217933,New York
46,NY0012500,2014,larceny,NY,38,106,,43.299428000000006,-74.217933,New York
47,NY0015100,2014,larceny,NY,144,385,,43.299428000000006,-74.217933,New York
48,NY0015200,2014,larceny,NY,306,598,,43.299428000000006,-74.217933,New York
49,NY0015300,2014,larceny,NY,724,1786,,43.299428000000006,-74.217933,New York
50,NY0015800,2014,larceny,NY,44,44,,43.299428000000006,-74.217933,New York
51,NY0020000,2014,larceny,NY,1,4,,43.299428000000006,-74.217933,New York
52,NY0022000,2014,larceny,NY,3,25,,43.299428000000006,-74.217933,New York
53,NY0022300,2014,larceny,NY,0,2,,43.299428000000006,-74.217933,New York
54,NY0022400,2014,larceny,NY,4,4,,43.299428000000006,-74.217933,New York
55,NY0022600,2014,larceny,NY,15,40,,43.299428000000006,-74.217933,New York
56,NY0022800,2014,larceny,NY,42,114,,43.299428000000006,-74.217933,New York
57,NY0025000,2014,larceny,NY,5,12,,43.299428000000006,-74.217933,New York
58,NY0027000,2014,larceny,NY,1,6,,43.299428000000006,-74.217933,New York
59,NY0030000,2014,larceny,NY,95,525,,43.299428000000006,-74.217933,New York
60,NY0010000,2014,motor-vehicle-theft,NY,1,7,,43.299428000000006,-74.217933,New York
61,NY0010100,2014,motor-vehicle-theft,NY,17,122,,43.299428000000006,-74.217933,New York
62,NY0010200,2014,motor-vehicle-theft,NY,7,21,,43.299428000000006,-74.217933,New York
63,NY0010300,2014,motor-vehicle-theft,NY,6,16,,43.299428000000006,-74.217933,New York
64,NY0012000,2014,motor-vehicle-theft,NY,0,3,,43.299428000000006,-74.217933,New York
65,NY0012100,2014,motor-vehicle-theft,NY,0,0,,43.299428000000006,-74.217933,New York
66,NY0012500,2014,motor-vehicle-theft,NY,1,3,,43.299428000000006,-74.217933,New York
67,NY0015100,2014,motor-vehicle-theft,NY,4,11,,43.299428000000006,-74.217933,New York
68,NY0015200,2014,motor-vehicle-theft,NY,1,5,,43.299428000000006,-74.217933,New York
69,NY0015300,2014,motor-vehicle-theft,NY,6,37,,43.299428000000006,-74.217933,New York
70,NY0015800,2014,motor-vehicle-theft,NY,5,5,,43.299428000000006,-74.217933,New York
71,NY0020000,2014,motor-vehicle-theft,NY,0,0,,43.299428000000006,-74.217933,New York
72,NY0022000,2014,motor-vehicle-theft,NY,0,1,,43.299428000000006,-74.217933,New York
73,NY0022300,2014,motor-vehicle-theft,NY,0,0,,43.299428000000006,-74.217933,New York
74,NY0022400,2014,motor-vehicle-theft,NY,0,0,,43.299428000000006,-74.217933,New York
75,NY0022600,2014,motor-vehicle-theft,NY,0,0,,43.299428000000006,-74.217933,New York
76,NY0022800,2014,motor-vehicle-theft,NY,1,2,,43.299428000000006,-74.217933,New York
77,NY0025000,2014,motor-vehicle-theft,NY,0,0,,43.299428000000006,-74.217933,New York
78,NY0027000,2014,motor-vehicle-theft,NY,0,0,,43.299428000000006,-74.217933,New York
79,NY0030000,2014,motor-vehicle-theft,NY,6,27,,43.299428000000006,-74.217933,New York
80,NY0010000,2014,homicide,NY,1,1,,43.299428000000006,-74.217933,New York
81,NY0010100,2014,homicide,NY,6,8,,43.299428000000006,-74.217933,New York
82,NY0010200,2014,homicide,NY,0,0,,43.299428000000006,-74.217933,New York
83,NY0010300,2014,homicide,NY,0,0,,43.299428000000006,-74.217933,New York
84,NY0012000,2014,homicide,NY,0,0,,43.299428000000006,-74.217933,New York
85,NY0012100,2014,homicide,NY,0,0,,43.299428000000006,-74.217933,New York
86,NY0012500,2014,homicide,NY,0,0,,43.299428000000006,-74.217933,New York
87,NY0015100,2014,homicide,NY,0,0,,43.299428000000006,-74.217933,New York
88,NY0015200,2014,homicide,NY,0,0,,43.299428000000006,-74.217933,New York
89,NY0015300,2014,homicide,NY,0,0,,43.299428000000006,-74.217933,New York
90,NY0015800,2014,homicide,NY,1,1,,43.299428000000006,-74.217933,New York
91,NY0020000,2014,homicide,NY,0,0,,43.299428000000006,-74.217933,New York
92,NY0022000,2014,homicide,NY,1,1,,43.299428000000006,-74.217933,New York
93,NY0022300,2014,homicide,NY,0,0,,43.299428000000006,-74.217933,New York
94,NY0022400,2014,homicide,NY,0,0,,43.299428000000006,-74.217933,New York
95,NY0022600,2014,homicide,NY,0,0,,43.299428000000006,-74.217933,New York
96,NY0022800,2014,homicide,NY,0,0,,43.299428000000006,-74.217933,New York
97,NY0025000,2014,homicide,NY,0,0,,43.299428000000006,-74.217933,New York
98,NY0027000,2014,homicide,NY,0,0,,43.299428000000006,-74.217933,New York
99,NY0030000,2014,homicide,NY,1,1,,43.299428000000006,-74.217933,New York
100,NY0010000,2014,rape,NY,0,0,,43.299428000000006,-74.217933,New York
101,NY0010000,2014,rape-legacy,NY,0,0,,43.299428000000006,-74.217933,New York
102,NY0010100,2014,rape-legacy,NY,0,0,,43.299428000000006,-74.217933,New York
103,NY0010100,2014,rape,NY,12,51,,43.299428000000006,-74.217933,New York
104,NY0010200,2014,rape,NY,5,5,,43.299428000000006,-74.217933,New York
105,NY0010200,2014,rape-legacy,NY,0,0,,43.299428000000006,-74.217933,New York
106,NY0010300,2014,rape,NY,1,5,,43.299428000000006,-74.217933,New York
107,NY0010300,2014,rape-legacy,NY,0,0,,43.299428000000006,-74.217933,New York
108,NY0012000,2014,rape,NY,0,0,,43.299428000000006,-74.217933,New York
109,NY0012000,2014,rape-legacy,NY,0,0,,43.299428000000006,-74.217933,New York
110,NY0012100,2014,rape-legacy,NY,0,0,,43.299428000000006,-74.217933,New York
111,NY0012100,2014,rape,NY,0,0,,43.299428000000006,-74.217933,New York
112,NY0012500,2014,rape,NY,1,1,,43.299428000000006,-74.217933,New York
113,NY0012500,2014,rape-legacy,NY,0,0,,43.299428000000006,-74.217933,New York
114,NY0015100,2014,rape-legacy,NY,0,0,,43.299428000000006,-74.217933,New York
115,NY0015100,2014,rape,NY,6,9,,43.299428000000006,-74.217933,New York
116,NY0015200,2014,rape,NY,2,6,,43.299428000000006,-74.217933,New York
117,NY0015200,2014,rape-legacy,NY,0,0,,43.299428000000006,-74.217933,New York
118,NY0015300,2014,rape-legacy,NY,0,0,,43.299428000000006,-74.217933,New York
119,NY0015300,2014,rape,NY,6,6,,43.299428000000006,-74.217933,New York
120,NY0010000,2014,robbery,NY,0,0,,43.299428000000006,-74.217933,New York
121,NY0010100,2014,robbery,NY,69,236,,43.299428000000006,-74.217933,New York
122,NY0010200,2014,robbery,NY,9,12,,43.299428000000006,-74.217933,New York
123,NY0010300,2014,robbery,NY,6,10,,43.299428000000006,-74.217933,New York
124,NY0012000,2014,robbery,NY,0,0,,43.299428000000006,-74.217933,New York
125,NY0012100,2014,robbery,NY,0,0,,43.299428000000006,-74.217933,New York
126,NY0012500,2014,robbery,NY,0,2,,43.299428000000006,-74.217933,New York
127,NY0015100,2014,robbery,NY,5,6,,43.299428000000006,-74.217933,New York
128,NY0015200,2014,robbery,NY,3,4,,43.299428000000006,-74.217933,New York
129,NY0015300,2014,robbery,NY,18,37,,43.299428000000006,-74.217933,New York
130,NY0015800,2014,robbery,NY,3,3,,43.299428000000006,-74.217933,New York
131,NY0020000,2014,robbery,NY,0,0,,43.299428000000006,-74.217933,New York
132,NY0022000,2014,robbery,NY,0,0,,43.299428000000006,-74.217933,New York
133,NY0022300,2014,robbery,NY,0,0,,43.299428000000006,-74.217933,New York
134,NY0022400,2014,robbery,NY,0,0,,43.299428000000006,-74.217933,New York
135,NY0022600,2014,robbery,NY,0,0,,43.299428000000006,-74.217933,New York
136,NY0022800,2014,robbery,NY,0,0,,43.299428000000006,-74.217933,New York
137,NY0025000,2014,robbery,NY,0,0,,43.299428000000006,-74.217933,New York
138,NY0027000,2014,robbery,NY,0,0,,43.299428000000006,-74.217933,New York
139,NY0030000,2014,robbery,NY,5,8,,43.299428000000006,-74.217933,New York
140,NY0010000,2014,arson,NY,0,0,,43.299428000000006,-74.217933,New York
141,NY0010100,2014,arson,NY,6,12,,43.299428000000006,-74.217933,New York
142,NY0010200,2014,arson,NY,10,7,,43.299428000000006,-74.217933,New York
143,NY0010300,2014,arson,NY,0,0,,43.299428000000006,-74.217933,New York
144,NY0012000,2014,arson,NY,0,0,,43.299428000000006,-74.217933,New York
145,NY0012100,2014,arson,NY,0,0,,43.299428000000006,-74.217933,New York
146,NY0012500,2014,arson,NY,0,0,,43.299428000000006,-74.217933,New York
147,NY0015100,2014,arson,NY,3,3,,43.299428000000006,-74.217933,New York
148,NY0015200,2014,arson,NY,1,1,,43.299428000000006,-74.217933,New York
149,NY0015300,2014,arson,NY,2,9,,43.299428000000006,-74.217933,New York
150,NY0015800,2014,arson,NY,0,0,,43.299428000000006,-74.217933,New York
151,NY0020000,2014,arson,NY,0,0,,43.299428000000006,-74.217933,New York
152,NY0022000,2014,arson,NY,0,0,,43.299428000000006,-74.217933,New York
153,NY0022300,2014,arson,NY,0,0,,43.299428000000006,-74.217933,New York
154,NY0022400,2014,arson,NY,0,0,,43.299428000000006,-74.217933,New York
155,NY0022600,2014,arson,NY,0,1,,43.299428000000006,-74.217933,New York
156,NY0022800,2014,arson,NY,0,1,,43.299428000000006,-74.217933,New York
157,NY0025000,2014,arson,NY,0,0,,43.299428000000006,-74.217933,New York
158,NY0027000,2014,arson,NY,0,0,,43.299428000000006,-74.217933,New York
159,NY0030000,2014,arson,NY,0,0,,43.299428000000006,-74.217933,New York
160,NY0010000,2014,violent-crime,NY,8,9,,43.299428000000006,-74.217933,New York
161,NY0010100,2014,violent-crime,NY,331,792,,43.299428000000006,-74.217933,New York
162,NY0010200,2014,violent-crime,NY,37,43,,43.299428000000006,-74.217933,New York
163,NY0010300,2014,violent-crime,NY,13,23,,43.299428000000006,-74.217933,New York
164,NY0012000,2014,violent-crime,NY,3,3,,43.299428000000006,-74.217933,New York
165,NY0012100,2014,violent-crime,NY,1,1,,43.299428000000006,-74.217933,New York
166,NY0012500,2014,violent-crime,NY,3,5,,43.299428000000006,-74.217933,New York
167,NY0015100,2014,violent-crime,NY,25,36,,43.299428000000006,-74.217933,New York
168,NY0015200,2014,violent-crime,NY,12,22,,43.299428000000006,-74.217933,New York
169,NY0015300,2014,violent-crime,NY,44,73,,43.299428000000006,-74.217933,New York
170,NY0015800,2014,violent-crime,NY,24,24,,43.299428000000006,-74.217933,New York
171,NY0020000,2014,violent-crime,NY,2,2,,43.299428000000006,-74.217933,New York
172,NY0022000,2014,violent-crime,NY,8,11,,43.299428000000006,-74.217933,New York
173,NY0022300,2014,violent-crime,NY,0,1,,43.299428000000006,-74.217933,New York
174,NY0022400,2014,violent-crime,NY,3,3,,43.299428000000006,-74.217933,New York
175,NY0022600,2014,violent-crime,NY,7,9,,43.299428000000006,-74.217933,New York
176,NY0022800,2014,violent-crime,NY,16,18,,43.299428000000006,-74.217933,New York
177,NY0025000,2014,violent-crime,NY,5,5,,43.299428000000006,-74.217933,New York
178,NY0027000,2014,violent-crime,NY,0,0,,43.299428000000006,-74.217933,New York
179,NY0030000,2014,violent-crime,NY,42,68,,43.299428000000006,-74.217933,New York
180,NY0010000,2014,property-crime,NY,33,116,,43.299428000000006,-74.217933,New York
181,NY0010100,2014,property-crime,NY,525,3876,,43.299428000000006,-74.217933,New York
182,NY0010200,2014,property-crime,NY,73,224,,43.299428000000006,-74.217933,New York
183,NY0010300,2014,property-crime,NY,52,200,,43.299428000000006,-74.217933,New York
184,NY0012000,2014,property-crime,NY,6,46,,43.299428000000006,-74.217933,New York
185,NY0012100,2014,property-crime,NY,0,2,,43.299428000000006,-74.217933,New York
186,NY0012500,2014,property-crime,NY,39,118,,43.299428000000006,-74.217933,New York
187,NY0015100,2014,property-crime,NY,166,454,,43.299428000000006,-74.217933,New York
188,NY0015200,2014,property-crime,NY,317,661,,43.299428000000006,-74.217933,New York
189,NY0015300,2014,property-crime,NY,766,2010,,43.299428000000006,-74.217933,New York
190,NY0015800,2014,property-crime,NY,63,63,,43.299428000000006,-74.217933,New York
191,NY0020000,2014,property-crime,NY,1,4,,43.299428000000006,-74.217933,New York
192,NY0022000,2014,property-crime,NY,5,32,,43.299428000000006,-74.217933,New York
193,NY0022300,2014,property-crime,NY,3,6,,43.299428000000006,-74.217933,New York
194,NY0022400,2014,property-crime,NY,4,4,,43.299428000000006,-74.217933,New York
195,NY0022600,2014,property-crime,NY,16,45,,43.299428000000006,-74.217933,New York
196,NY0022800,2014,property-crime,NY,58,156,,43.299428000000006,-74.217933,New York
197,NY0025000,2014,property-crime,NY,5,17,,43.299428000000006,-74.217933,New York
198,NY0027000,2014,property-crime,NY,2,9,,43.299428000000006,-74.217933,New York
199,NY0030000,2014,property-crime,NY,115,673,,43.299428000000006,-74.217933,New York
200,NJ0010100,2014,aggravated-assault,NJ,9,15,,40.058324,-74.405661,New Jersey
201,NJ0010200,2014,aggravated-assault,NJ,71,200,,40.058324,-74.405661,New Jersey
202,NJ0010300,2014,aggravated-assault,NJ,4,4,,40.058324,-74.405661,New Jersey
203,NJ0010400,2014,aggravated-assault,NJ,8,8,,40.058324,-74.405661,New Jersey
204,NJ0010700,2014,aggravated-assault,NJ,12,16,,40.058324,-74.405661,New Jersey
205,NJ0010800,2014,aggravated-assault,NJ,54,68,,40.058324,-74.405661,New Jersey
206,NJ0011100,2014,aggravated-assault,NJ,13,31,,40.058324,-74.405661,New Jersey
207,NJ0011200,2014,aggravated-assault,NJ,12,17,,40.058324,-74.405661,New Jersey
208,NJ0011300,2014,aggravated-assault,NJ,14,14,,40.058324,-74.405661,New Jersey
209,NJ0011400,2014,aggravated-assault,NJ,0,0,,40.058324,-74.405661,New Jersey
210,NJ0011500,2014,aggravated-assault,NJ,0,0,,40.058324,-74.405661,New Jersey
211,NJ0011600,2014,aggravated-assault,NJ,1,2,,40.058324,-74.405661,New Jersey
212,NJ0011700,2014,aggravated-assault,NJ,1,3,,40.058324,-74.405661,New Jersey
213,NJ0011800,2014,aggravated-assault,NJ,0,0,,40.058324,-74.405661,New Jersey
214,NJ0011900,2014,aggravated-assault,NJ,10,80,,40.058324,-74.405661,New Jersey
215,NJ0012100,2014,aggravated-assault,NJ,15,15,,40.058324,-74.405661,New Jersey
216,NJ0012200,2014,aggravated-assault,NJ,4,6,,40.058324,-74.405661,New Jersey
217,NJ0012400,2014,aggravated-assault,NJ,0,0,,40.058324,-74.405661,New Jersey
218,NJ001SP00,2014,aggravated-assault,NJ,8,22,,40.058324,-74.405661,New Jersey
219,NJ0020100,2014,aggravated-assault,NJ,4,4,,40.058324,-74.405661,New Jersey
220,NJ0010100,2014,burglary,NJ,12,78,,40.058324,-74.405661,New Jersey
221,NJ0010200,2014,burglary,NJ,16,282,,40.058324,-74.405661,New Jersey
222,NJ0010300,2014,burglary,NJ,15,87,,40.058324,-74.405661,New Jersey
223,NJ0010400,2014,burglary,NJ,7,26,,40.058324,-74.405661,New Jersey
224,NJ0010700,2014,burglary,NJ,3,19,,40.058324,-74.405661,New Jersey
225,NJ0010800,2014,burglary,NJ,25,213,,40.058324,-74.405661,New Jersey
226,NJ0011100,2014,burglary,NJ,20,196,,40.058324,-74.405661,New Jersey
227,NJ0011200,2014,burglary,NJ,33,143,,40.058324,-74.405661,New Jersey
228,NJ0011300,2014,burglary,NJ,10,29,,40.058324,-74.405661,New Jersey
229,NJ0011400,2014,burglary,NJ,5,28,,40.058324,-74.405661,New Jersey
230,NJ0011500,2014,burglary,NJ,0,7,,40.058324,-74.405661,New Jersey
231,NJ0011600,2014,burglary,NJ,16,57,,40.058324,-74.405661,New Jersey
232,NJ0011700,2014,burglary,NJ,11,35,,40.058324,-74.405661,New Jersey
233,NJ0011800,2014,burglary,NJ,0,13,,40.058324,-74.405661,New Jersey
234,NJ0011900,2014,burglary,NJ,8,167,,40.058324,-74.405661,New Jersey
235,NJ0012100,2014,burglary,NJ,8,60,,40.058324,-74.405661,New Jersey
236,NJ0012200,2014,burglary,NJ,26,110,,40.058324,-74.405661,New Jersey
237,NJ0012400,2014,burglary,NJ,0,4,,40.058324,-74.405661,New Jersey
238,NJ001SP00,2014,burglary,NJ,24,95,,40.058324,-74.405661,New Jersey
239,NJ0020100,2014,burglary,NJ,1,8,,40.058324,-74.405661,New Jersey
240,NJ0010100,2014,larceny,NJ,53,197,,40.058324,-74.405661,New Jersey
241,NJ0010200,2014,larceny,NJ,151,2104,,40.058324,-74.405661,New Jersey
242,NJ0010300,2014,larceny,NJ,12,144,,40.058324,-74.405661,New Jersey
243,NJ0010400,2014,larceny,NJ,6,54,,40.058324,-74.405661,New Jersey
244,NJ0010700,2014,larceny,NJ,17,56,,40.058324,-74.405661,New Jersey
245,NJ0010800,2014,larceny,NJ,263,620,,40.058324,-74.405661,New Jersey
246,NJ0011100,2014,larceny,NJ,54,442,,40.058324,-74.405661,New Jersey
247,NJ0011200,2014,larceny,NJ,440,858,,40.058324,-74.405661,New Jersey
248,NJ0011300,2014,larceny,NJ,59,123,,40.058324,-74.405661,New Jersey
249,NJ0011400,2014,larceny,NJ,5,41,,40.058324,-74.405661,New Jersey
250,NJ0011500,2014,larceny,NJ,1,3,,40.058324,-74.405661,New Jersey
251,NJ0011600,2014,larceny,NJ,54,199,,40.058324,-74.405661,New Jersey
252,NJ0011700,2014,larceny,NJ,4,46,,40.058324,-74.405661,New Jersey
253,NJ0011800,2014,larceny,NJ,11,55,,40.058324,-74.405661,New Jersey
254,NJ0011900,2014,larceny,NJ,46,228,,40.058324,-74.405661,New Jersey
255,NJ0012100,2014,larceny,NJ,118,273,,40.058324,-74.405661,New Jersey
256,NJ0012200,2014,larceny,NJ,54,207,,40.058324,-74.405661,New Jersey
257,NJ0012400,2014,larceny,NJ,5,40,,40.058324,-74.405661,New Jersey
258,NJ001SP00,2014,larceny,NJ,147,562,,40.058324,-74.405661,New Jersey
259,NJ0020100,2014,larceny,NJ,10,35,,40.058324,-74.405661,New Jersey
260,NJ0010100,2014,motor-vehicle-theft,NJ,0,5,,40.058324,-74.405661,New Jersey
261,NJ0010200,2014,motor-vehicle-theft,NJ,2,64,,40.058324,-74.405661,New Jersey
262,NJ0010300,2014,motor-vehicle-theft,NJ,1,3,,40.058324,-74.405661,New Jersey
263,NJ0010400,2014,motor-vehicle-theft,NJ,1,2,,40.058324,-74.405661,New Jersey
264,NJ0010700,2014,motor-vehicle-theft,NJ,0,3,,40.058324,-74.405661,New Jersey
265,NJ0010800,2014,motor-vehicle-theft,NJ,3,17,,40.058324,-74.405661,New Jersey
266,NJ0011100,2014,motor-vehicle-theft,NJ,5,31,,40.058324,-74.405661,New Jersey
267,NJ0011200,2014,motor-vehicle-theft,NJ,9,26,,40.058324,-74.405661,New Jersey
268,NJ0011300,2014,motor-vehicle-theft,NJ,1,3,,40.058324,-74.405661,New Jersey
269,NJ0011400,2014,motor-vehicle-theft,NJ,0,1,,40.058324,-74.405661,New Jersey
270,NJ0011500,2014,motor-vehicle-theft,NJ,0,0,,40.058324,-74.405661,New Jersey
271,NJ0011600,2014,motor-vehicle-theft,NJ,0,1,,40.058324,-74.405661,New Jersey
272,NJ0011700,2014,motor-vehicle-theft,NJ,0,2,,40.058324,-74.405661,New Jersey
273,NJ0011800,2014,motor-vehicle-theft,NJ,1,3,,40.058324,-74.405661,New Jersey
274,NJ0011900,2014,motor-vehicle-theft,NJ,5,31,,40.058324,-74.405661,New Jersey
275,NJ0012100,2014,motor-vehicle-theft,NJ,0,1,,40.058324,-74.405661,New Jersey
276,NJ0012200,2014,motor-vehicle-theft,NJ,0,2,,40.058324,-74.405661,New Jersey
277,NJ0012400,2014,motor-vehicle-theft,NJ,0,0,,40.058324,-74.405661,New Jersey
278,NJ001SP00,2014,motor-vehicle-theft,NJ,2,11,,40.058324,-74.405661,New Jersey
279,NJ0020100,2014,motor-vehicle-theft,NJ,0,0,,40.058324,-74.405661,New Jersey
280,NJ0010100,2014,homicide,NJ,0,0,,40.058324,-74.405661,New Jersey
281,NJ0010200,2014,homicide,NJ,2,6,,40.058324,-74.405661,New Jersey
282,NJ0010300,2014,homicide,NJ,0,0,,40.058324,-74.405661,New Jersey
283,NJ0010400,2014,homicide,NJ,0,0,,40.058324,-74.405661,New Jersey
284,NJ0010700,2014,homicide,NJ,0,2,,40.058324,-74.405661,New Jersey
285,NJ0010800,2014,homicide,NJ,3,2,,40.058324,-74.405661,New Jersey
286,NJ0011100,2014,homicide,NJ,0,0,,40.058324,-74.405661,New Jersey
287,NJ0011200,2014,homicide,NJ,1,3,,40.058324,-74.405661,New Jersey
288,NJ0011300,2014,homicide,NJ,0,0,,40.058324,-74.405661,New Jersey
289,NJ0011400,2014,homicide,NJ,0,0,,40.058324,-74.405661,New Jersey
290,NJ0011500,2014,homicide,NJ,0,0,,40.058324,-74.405661,New Jersey
291,NJ0011600,2014,homicide,NJ,0,0,,40.058324,-74.405661,New Jersey
292,NJ0011700,2014,homicide,NJ,0,1,,40.058324,-74.405661,New Jersey
293,NJ0011800,2014,homicide,NJ,0,0,,40.058324,-74.405661,New Jersey
294,NJ0011900,2014,homicide,NJ,0,3,,40.058324,-74.405661,New Jersey
295,NJ0012100,2014,homicide,NJ,0,0,,40.058324,-74.405661,New Jersey
296,NJ0012200,2014,homicide,NJ,0,0,,40.058324,-74.405661,New Jersey
297,NJ0012400,2014,homicide,NJ,0,0,,40.058324,-74.405661,New Jersey
298,NJ001SP00,2014,homicide,NJ,0,1,,40.058324,-74.405661,New Jersey
299,NJ0020100,2014,homicide,NJ,0,0,,40.058324,-74.405661,New Jersey
300,NJ0010100,2014,rape-legacy,NJ,1,2,,40.058324,-74.405661,New Jersey
301,NJ0010100,2014,rape,NJ,0,0,,40.058324,-74.405661,New Jersey
302,NJ0010200,2014,rape-legacy,NJ,3,15,,40.058324,-74.405661,New Jersey
303,NJ0010200,2014,rape,NJ,0,0,,40.058324,-74.405661,New Jersey
304,NJ0010300,2014,rape,NJ,0,0,,40.058324,-74.405661,New Jersey
305,NJ0010300,2014,rape-legacy,NJ,0,2,,40.058324,-74.405661,New Jersey
306,NJ0010400,2014,rape-legacy,NJ,0,0,,40.058324,-74.405661,New Jersey
307,NJ0010400,2014,rape,NJ,0,0,,40.058324,-74.405661,New Jersey
308,NJ0010700,2014,rape-legacy,NJ,0,0,,40.058324,-74.405661,New Jersey
309,NJ0010700,2014,rape,NJ,0,0,,40.058324,-74.405661,New Jersey
310,NJ0010800,2014,rape-legacy,NJ,2,6,,40.058324,-74.405661,New Jersey
311,NJ0010800,2014,rape,NJ,0,0,,40.058324,-74.405661,New Jersey
312,NJ0011100,2014,rape,NJ,0,0,,40.058324,-74.405661,New Jersey
313,NJ0011100,2014,rape-legacy,NJ,1,10,,40.058324,-74.405661,New Jersey
314,NJ0011200,2014,rape,NJ,0,0,,40.058324,-74.405661,New Jersey
315,NJ0011200,2014,rape-legacy,NJ,3,3,,40.058324,-74.405661,New Jersey
316,NJ0011300,2014,rape,NJ,0,0,,40.058324,-74.405661,New Jersey
317,NJ0011300,2014,rape-legacy,NJ,0,0,,40.058324,-74.405661,New Jersey
318,NJ0011400,2014,rape-legacy,NJ,0,0,,40.058324,-74.405661,New Jersey
319,NJ0011400,2014,rape,NJ,0,0,,40.058324,-74.405661,New Jersey
320,NJ0010100,2014,robbery,NJ,1,13,,40.058324,-74.405661,New Jersey
321,NJ0010200,2014,robbery,NJ,44,302,,40.058324,-74.405661,New Jersey
322,NJ0010300,2014,robbery,NJ,0,2,,40.058324,-74.405661,New Jersey
323,NJ0010400,2014,robbery,NJ,2,3,,40.058324,-74.405661,New Jersey
324,NJ0010700,2014,robbery,NJ,2,4,,40.058324,-74.405661,New Jersey
325,NJ0010800,2014,robbery,NJ,9,17,,40.058324,-74.405661,New Jersey
326,NJ0011100,2014,robbery,NJ,5,12,,40.058324,-74.405661,New Jersey
327,NJ0011200,2014,robbery,NJ,15,25,,40.058324,-74.405661,New Jersey
328,NJ0011300,2014,robbery,NJ,2,3,,40.058324,-74.405661,New Jersey
